station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Dover Priory,51.1259357,1.3048692,Dour,The Golden Lion,51.1265215,1.3101156,373.0220021
Dover Priory,51.1259357,1.3048692,Dour,The Golden Lion,51.1265215,1.3101156,373.0220021
Dover Priory,51.1259357,1.3048692,Dour,The Eight Bells,51.1257951,1.3125513,538.03267291
Drayton Green,51.5163854,-0.3301943,River Brent,The Old Hat,51.509947,-0.3265639,759.3657547
Drayton Green,51.5163854,-0.3301943,River Brent,The Old Hat,51.509947,-0.3265639,759.3657547
Drayton Green,51.5163854,-0.3301943,River Brent,The Leather Saddle,51.5097694,-0.3272,764.87074346
Drayton Green,51.5163854,-0.3301943,River Brent,The Leather Saddle,51.5097694,-0.3272,764.87074346
Drayton Green,51.5163854,-0.3301943,River Brent,The Drayton Court,51.5142424,-0.3192824,794.11201824
Dunster,51.1931186,-3.4384228,River Avill,The Luttrell Arms,51.184953,-3.4441397,992.47402962
Dunster,51.1931186,-3.4384228,River Avill,The Luttrell Arms,51.184953,-3.4441397,992.47402962
Dunster,51.1931186,-3.4384228,River Avill,The Stags Head,51.1821383,-3.44655,1347.26151113
Dunster,51.1931186,-3.4384228,River Avill,The Stags Head,51.1821383,-3.44655,1347.26151113
Dunster,51.1931186,-3.4384228,River Avill,The Foresters Arms,51.1808125,-3.447814,1518.37985323
Dunton Green,51.296617,0.171318,Darent,Bullfinch,51.2873464,0.1679082,1058.46126772
Dunton Green,51.296617,0.171318,Darent,Bullfinch,51.2873464,0.1679082,1058.46126772
Dunton Green,51.296617,0.171318,Darent,George and Dragon,51.2846295,0.1535143,1822.38524058
Dunton Green,51.296617,0.171318,Darent,George and Dragon,51.2846295,0.1535143,1822.38524058
Dunton Green,51.296617,0.171318,Darent,The Rising Sun,51.313611,0.1677084,1907.33569815
Durrington-on-Sea,50.8174419,-0.4114787,Ferring Rife,Thieves Kitchen,50.8116307,-0.3690404,3059.99748997
Durrington-on-Sea,50.8174419,-0.4114787,Ferring Rife,Thieves Kitchen,50.8116307,-0.3690404,3059.99748997
Durrington-on-Sea,50.8174419,-0.4114787,Ferring Rife,Warwick Arms,50.8119581,-0.3686697,3078.10347863
Durrington-on-Sea,50.8174419,-0.4114787,Ferring Rife,Warwick Arms,50.8119581,-0.3686697,3078.10347863
Durrington-on-Sea,50.8174419,-0.4114787,Ferring Rife,The Windmill,50.816681,-0.502066,6384.5521569
Ealing Broadway,51.5149803,-0.3004067,River Brent,The Lodge Tavern,51.513793,-0.2995294,145.45955288
Ealing Broadway,51.5149803,-0.3004067,River Brent,The Lodge Tavern,51.513793,-0.2995294,145.45955288
Ealing Broadway,51.5149803,-0.3004067,River Brent,The Shanakee,51.5148399,-0.302661,157.26636279
Ealing Broadway,51.5149803,-0.3004067,River Brent,The Shanakee,51.5148399,-0.302661,157.26636279
Ealing Broadway,51.5149803,-0.3004067,River Brent,The North Star,51.5138717,-0.3018562,159.17843723
Earley,51.4410298,-0.9177114,River Loddon,The Good Companions,51.4460592,-0.899508,1383.79256837
Earley,51.4410298,-0.9177114,River Loddon,The Good Companions,51.4460592,-0.899508,1383.79256837
Earley,51.4410298,-0.9177114,River Loddon,Seven Red Roses,51.4283427,-0.914089,1433.82440062
Earley,51.4410298,-0.9177114,River Loddon,Seven Red Roses,51.4283427,-0.914089,1433.82440062
Earley,51.4410298,-0.9177114,River Loddon,Earley Retreat,51.4258549,-0.9325746,1979.57895314
Earl's Court,51.4916123,-0.193903,Chelsea Creek,The Bolton,51.4895785,-0.1904313,330.66995122
Earl's Court,51.4916123,-0.193903,Chelsea Creek,The Bolton,51.4895785,-0.1904313,330.66995122
Earl's Court,51.4916123,-0.193903,Chelsea Creek,The Pembroke,51.4889152,-0.1914946,343.54784888
Earl's Court,51.4916123,-0.193903,Chelsea Creek,The Pembroke,51.4889152,-0.1914946,343.54784888
Earl's Court,51.4916123,-0.193903,Chelsea Creek,The Atlas,51.4861841,-0.1962858,626.19569185
Earlsfield,51.4424033,-0.1876937,River Wandle,The Earlsfield,51.4423773,-0.1880911,27.7814457
Earlsfield,51.4424033,-0.1876937,River Wandle,The Earlsfield,51.4423773,-0.1880911,27.7814457
Earlsfield,51.4424033,-0.1876937,River Wandle,Halfway House,51.4417303,-0.1872736,80.37128731
Earlsfield,51.4424033,-0.1876937,River Wandle,Halfway House,51.4417303,-0.1872736,80.37128731
Earlsfield,51.4424033,-0.1876937,River Wandle,The Country House,51.4420315,-0.1889649,97.58524519
Eastbourne,50.7696435,0.2815355,Lottbridge Sewer,The Counting House,50.7731777,0.2692225,953.42109677
Eastbourne,50.7696435,0.2815355,Lottbridge Sewer,The Counting House,50.7731777,0.2692225,953.42109677
Eastbourne,50.7696435,0.2815355,Lottbridge Sewer,The Star,50.773344,0.2679007,1046.21676625
Eastbourne,50.7696435,0.2815355,Lottbridge Sewer,The Star,50.773344,0.2679007,1046.21676625
Eastbourne,50.7696435,0.2815355,Lottbridge Sewer,Red Lion Pub,50.7972869,0.251749,3724.16690555
Eastbrook,51.4378361,-3.2062588,Cadoxton River,Cross Keys,51.4342688,-3.2189591,968.23061139
Eastbrook,51.4378361,-3.2062588,Cadoxton River,Cross Keys,51.4342688,-3.2189591,968.23061139
Eastbrook,51.4378361,-3.2062588,Cadoxton River,Three Horseshoes,51.4343089,-3.2191736,980.05952344
Eastbrook,51.4378361,-3.2062588,Cadoxton River,Three Horseshoes,51.4343089,-3.2191736,980.05952344
Eastbrook,51.4378361,-3.2062588,Cadoxton River,Merrie Harrier,51.4450865,-3.1980877,986.64451135
Eastcote,51.5766614,-0.3965092,Yeading Brook,The Ascott,51.5789398,-0.3998946,345.44917954
Eastcote,51.5766614,-0.3965092,Yeading Brook,The Ascott,51.5789398,-0.3998946,345.44917954
Eastcote,51.5766614,-0.3965092,Yeading Brook,J.J. Moon's,51.5733166,-0.4133247,1223.71723616
Eastcote,51.5766614,-0.3965092,Yeading Brook,J.J. Moon's,51.5733166,-0.4133247,1223.71723616
Eastcote,51.5766614,-0.3965092,Yeading Brook,The Case Is Altered,51.5888434,-0.4036155,1442.09317024
East Farleigh,51.2552513,0.4844783,River Medway,The Bull,51.2522992,0.4845049,328.43562082
East Farleigh,51.2552513,0.4844783,River Medway,The Bull,51.2522992,0.4845049,328.43562082
East Farleigh,51.2552513,0.4844783,River Medway,The Bull Inn,51.2632634,0.4701671,1338.86264536
East Farleigh,51.2552513,0.4844783,River Medway,The Bull Inn,51.2632634,0.4701671,1338.86264536
East Farleigh,51.2552513,0.4844783,River Medway,The Fox,51.2658609,0.4942693,1363.94081858
East Finchley,51.5871881,-0.1648137,Mutton Brook,Five Bells,51.5908058,-0.1722957,656.42541841
East Finchley,51.5871881,-0.1648137,Mutton Brook,Five Bells,51.5908058,-0.1722957,656.42541841
East Finchley,51.5871881,-0.1648137,Mutton Brook,The Highgate Inn,51.5782645,-0.148846,1486.84879507
East Finchley,51.5871881,-0.1648137,Mutton Brook,The Highgate Inn,51.5782645,-0.148846,1486.84879507
East Finchley,51.5871881,-0.1648137,Mutton Brook,Furlong,51.5997639,-0.1476478,1836.51165996
East Ham,51.5394005,0.0526042,River Roding,The Overdraft Tavern,51.5394029,0.051311,89.72341778
East Ham,51.5394005,0.0526042,River Roding,The Overdraft Tavern,51.5394029,0.051311,89.72341778
East Ham,51.5394005,0.0526042,River Roding,The Miller's Well,51.5334728,0.0563692,709.36130012
East Ham,51.5394005,0.0526042,River Roding,The Miller's Well,51.5334728,0.0563692,709.36130012
East Ham,51.5394005,0.0526042,River Roding,The Victoria,51.535343,0.0796786,1932.00319745
East India,51.5093835,-0.0021873,Bow Creek,The Tommy Flowers,51.513588,-0.0053807,517.65940731
East India,51.5093835,-0.0021873,Bow Creek,The Tommy Flowers,51.513588,-0.0053807,517.65940731
East India,51.5093835,-0.0021873,Bow Creek,Husk Brewery & Taproom,51.5133965,0.0094776,924.73944459
East India,51.5093835,-0.0021873,Bow Creek,Husk Brewery & Taproom,51.5133965,0.0094776,924.73944459
East India,51.5093835,-0.0021873,Bow Creek,BrewDog,51.5046438,-0.0146973,1016.1130911
Eastleigh,50.9687923,-1.3499611,Barton River,The Spitfire,50.9683291,-1.3533011,240.21083986
Eastleigh,50.9687923,-1.3499611,Barton River,The Spitfire,50.9683291,-1.3533011,240.21083986
Eastleigh,50.9687923,-1.3499611,Barton River,Steam Town Brew Co.,50.9702599,-1.3464872,293.60113724
Eastleigh,50.9687923,-1.3499611,Barton River,Steam Town Brew Co.,50.9702599,-1.3464872,293.60113724
Eastleigh,50.9687923,-1.3499611,Barton River,Good Companions,50.9697089,-1.3593186,665.17120615
East Putney,51.4586138,-0.2112429,River Thames,The Rocket,51.4655321,-0.2130828,780.25907459
East Putney,51.4586138,-0.2112429,River Thames,The Rocket,51.4655321,-0.2130828,780.25907459
East Putney,51.4586138,-0.2112429,River Thames,The Arab Boy,51.4628591,-0.2266975,1173.35881218
East Putney,51.4586138,-0.2112429,River Thames,The Arab Boy,51.4628591,-0.2266975,1173.35881218
East Putney,51.4586138,-0.2112429,River Thames,Kings Arms,51.4691887,-0.2100687,1179.35962453
Ebbsfleet International,51.4435253,0.3213747,Ebbsfleet,The Rose,51.4453931,0.327051,446.01240756
Ebbsfleet International,51.4435253,0.3213747,Ebbsfleet,The Rose,51.4453931,0.327051,446.01240756
Ebbsfleet International,51.4435253,0.3213747,Ebbsfleet,The Sun,51.4426378,0.3117353,677.43303274
Ebbsfleet International,51.4435253,0.3213747,Ebbsfleet,The Sun,51.4426378,0.3117353,677.43303274
Ebbsfleet International,51.4435253,0.3213747,Ebbsfleet,The Earl Grey,51.4331031,0.3485786,2218.71331114
Ebbw Vale Parkway,51.7565058,-3.1960549,Ebbw Fawr River,Bush Inn,51.7646615,-3.1597632,2664.96469586
Ebbw Vale Parkway,51.7565058,-3.1960549,Ebbw Fawr River,Bush Inn,51.7646615,-3.1597632,2664.96469586
Ebbw Vale Parkway,51.7565058,-3.1960549,Ebbw Fawr River,Mountain Ash Inn,51.7498039,-3.246373,3553.83182194
Ebbw Vale Parkway,51.7565058,-3.1960549,Ebbw Fawr River,Mountain Ash Inn,51.7498039,-3.246373,3553.83182194
Ebbw Vale Parkway,51.7565058,-3.1960549,Ebbw Fawr River,The Olympia,51.7711484,-3.2452164,3764.81270144
Ebbw Vale Town,51.7766167,-3.2024664,Ebbw Fawr River,The Railway Tavern,51.78076,-3.2421702,2778.71141113
Ebbw Vale Town,51.7766167,-3.2024664,Ebbw Fawr River,The Railway Tavern,51.78076,-3.2421702,2778.71141113
Ebbw Vale Town,51.7766167,-3.2024664,Ebbw Fawr River,The Olympia,51.7711484,-3.2452164,3012.82723617
Ebbw Vale Town,51.7766167,-3.2024664,Ebbw Fawr River,The Olympia,51.7711484,-3.2452164,3012.82723617
Ebbw Vale Town,51.7766167,-3.2024664,Ebbw Fawr River,Bush Inn,51.7646615,-3.1597632,3233.96062431
Edenbridge,51.2083661,0.0598637,River Eden,The Royal Oak,51.2358089,0.0642616,3068.50171105
Edenbridge,51.2083661,0.0598637,River Eden,The Royal Oak,51.2358089,0.0642616,3068.50171105
Edenbridge,51.2083661,0.0598637,River Eden,Wheatsheaf Inn,51.1783978,0.0556062,3347.29036095
Edenbridge,51.2083661,0.0598637,River Eden,Wheatsheaf Inn,51.1783978,0.0556062,3347.29036095
Edenbridge,51.2083661,0.0598637,River Eden,The Diamond,51.2335072,0.010063,4464.14022217
Edenbridge Town,51.2001369,0.067215,River Eden,Wheatsheaf Inn,51.1783978,0.0556062,2551.05863032
Edenbridge Town,51.2001369,0.067215,River Eden,Wheatsheaf Inn,51.1783978,0.0556062,2551.05863032
Edenbridge Town,51.2001369,0.067215,River Eden,The Royal Oak,51.2358089,0.0642616,3973.95828507
Edenbridge Town,51.2001369,0.067215,River Eden,The Royal Oak,51.2358089,0.0642616,3973.95828507
Edenbridge Town,51.2001369,0.067215,River Eden,The Wheatsheaf,51.2010494,0.1288037,4305.91183712
Edgware,51.6136623,-0.2749555,Dean's Brook,Railway Tavern,51.6166359,-0.2594853,1121.46110353
Edgware,51.6136623,-0.2749555,Dean's Brook,Railway Tavern,51.6166359,-0.2594853,1121.46110353
Edgware,51.6136623,-0.2749555,Dean's Brook,Bridge Tavern,51.6141423,-0.2490155,1797.58679485
Edgware,51.6136623,-0.2749555,Dean's Brook,Bridge Tavern,51.6141423,-0.2490155,1797.58679485
Edgware,51.6136623,-0.2749555,Dean's Brook,Hind and Hart,51.6020997,-0.2448176,2452.35935594
Edmonton Green,51.624503,-0.0614266,Salmons Brook,The Lamb,51.6254907,-0.0636229,187.64053235
Edmonton Green,51.624503,-0.0614266,Salmons Brook,The Lamb,51.6254907,-0.0636229,187.64053235
Edmonton Green,51.624503,-0.0614266,Salmons Brook,Railway Tavern,51.6248503,-0.0575427,271.72498286
Edmonton Green,51.624503,-0.0614266,Salmons Brook,Railway Tavern,51.6248503,-0.0575427,271.72498286
Edmonton Green,51.624503,-0.0614266,Salmons Brook,Hyde Arms,51.6226095,-0.0660681,384.32196152
Eggesford,50.8876902,-3.8751093,River Taw,The Red Lion,50.9127414,-3.8687853,2822.1410615
Eggesford,50.8876902,-3.8751093,River Taw,The Red Lion,50.9127414,-3.8687853,2822.1410615
Eggesford,50.8876902,-3.8751093,River Taw,The Old Bakehouse,50.9133215,-3.8694356,2879.18842848
Eggesford,50.8876902,-3.8751093,River Taw,The Old Bakehouse,50.9133215,-3.8694356,2879.18842848
Eggesford,50.8876902,-3.8751093,River Taw,Lymington Arms,50.8667313,-3.9002376,2926.47708044
Egham,51.4294065,-0.5465778,River Thames,Crosslands Suite,51.4249395,-0.5663896,1464.81787043
Egham,51.4294065,-0.5465778,River Thames,Crosslands Suite,51.4249395,-0.5663896,1464.81787043
Egham,51.4294065,-0.5465778,River Thames,The Holly Tree,51.4290696,-0.5725155,1804.30448414
Egham,51.4294065,-0.5465778,River Thames,The Holly Tree,51.4290696,-0.5725155,1804.30448414
Egham,51.4294065,-0.5465778,River Thames,The Bells,51.4360054,-0.5181658,2107.83838787
Elephant & Castle,51.4948884,-0.1005731,River Thames,The Elephant and Castle,51.4953147,-0.0996556,79.43282901
Elephant & Castle,51.4948884,-0.1005731,River Thames,The Elephant and Castle,51.4953147,-0.0996556,79.43282901
Elephant & Castle,51.4940431,-0.0987169,River Thames,The Rosy Hue,51.4938637,-0.0973295,98.40010528
Elephant & Castle,51.4940431,-0.0987169,River Thames,The Rosy Hue,51.4938637,-0.0973295,98.40010528
Elephant & Castle,51.4948884,-0.1005731,River Thames,The Rockingham Arms,51.4958703,-0.0995924,128.73553525
Elephant & Castle,51.4948884,-0.1005731,River Thames,The Rockingham Arms,51.4958703,-0.0995924,128.73553525
Elephant & Castle,51.4940431,-0.0987169,River Thames,The Elephant and Castle,51.4953147,-0.0996556,155.77287532
Elephant & Castle,51.4940431,-0.0987169,River Thames,The Elephant and Castle,51.4953147,-0.0996556,155.77287532
Elephant & Castle,51.4940431,-0.0987169,River Thames,The Rockingham Arms,51.4958703,-0.0995924,212.18800391
Elephant & Castle,51.4948884,-0.1005731,River Thames,Prince of Wales,51.4957145,-0.1038594,246.03756541
Elmers End,51.398012,-0.0497025,Pool River,The Albert Tavern,51.3974221,-0.0664347,1166.33950664
Elmers End,51.398012,-0.0497025,Pool River,The Albert Tavern,51.3974221,-0.0664347,1166.33950664
Elmers End,51.398012,-0.0497025,Pool River,BR3WERY Craft Brewing Co.,51.4099147,-0.0456995,1353.22652858
Elmers End,51.398012,-0.0497025,Pool River,BR3WERY Craft Brewing Co.,51.4099147,-0.0456995,1353.22652858
Elmers End,51.398012,-0.0497025,Pool River,Three Hounds,51.4085153,-0.0391288,1380.91179331
Elm Park,51.549579,0.1974303,River Beam,J.J. Moon's,51.5628208,0.2164084,1975.59462551
Elm Park,51.549579,0.1974303,River Beam,J.J. Moon's,51.5628208,0.2164084,1975.59462551
Elm Park,51.549579,0.1974303,River Beam,OJ's,51.562803,0.2166693,1986.22868719
Elm Park,51.549579,0.1974303,River Beam,OJ's,51.562803,0.2166693,1986.22868719
Elm Park,51.549579,0.1974303,River Beam,The Fatling,51.5627463,0.2187439,2081.16845721
Elmstead Woods,51.4167981,0.0446574,Kyd Brook,The Lounge,51.4219574,0.0619025,1329.87600952
Elmstead Woods,51.4167981,0.0446574,Kyd Brook,The Lounge,51.4219574,0.0619025,1329.87600952
Elmstead Woods,51.4167981,0.0446574,Kyd Brook,The Oak,51.4057763,0.0343248,1421.4355965
Elmstead Woods,51.4167981,0.0446574,Kyd Brook,The Oak,51.4057763,0.0343248,1421.4355965
Elmstead Woods,51.4167981,0.0446574,Kyd Brook,Freelands Tavern,51.4102359,0.0245727,1576.56452223
Eltham,51.4555936,0.0522692,River Quaggy,Berry and Barrel,51.4567307,0.0512247,145.86175114
Eltham,51.4555936,0.0522692,River Quaggy,Berry and Barrel,51.4567307,0.0512247,145.86175114
Eltham,51.4555936,0.0522692,River Quaggy,Draughts,51.4510468,0.0501424,527.02295642
Eltham,51.4555936,0.0522692,River Quaggy,Draughts,51.4510468,0.0501424,527.02295642
Eltham,51.4555936,0.0522692,River Quaggy,The Long Pond,51.4569365,0.0596235,532.56208198
Elverson Road,51.4685232,-0.0162072,River Ravensbourne,The Rising Sun,51.4655611,-0.0183026,360.29004675
Elverson Road,51.4685232,-0.0162072,River Ravensbourne,The Rising Sun,51.4655611,-0.0183026,360.29004675
Elverson Road,51.4685232,-0.0162072,River Ravensbourne,The Brookmill Pub,51.4708059,-0.0218807,468.95445713
Elverson Road,51.4685232,-0.0162072,River Ravensbourne,The Brookmill Pub,51.4708059,-0.0218807,468.95445713
Elverson Road,51.4685232,-0.0162072,River Ravensbourne,The George & Dragon,51.472899,-0.0151598,492.24943412
Embankment,51.5072143,-0.1222409,River Thames,The Retro Bar,51.5091024,-0.1235665,229.3426553
Embankment,51.5072143,-0.1222409,River Thames,The Retro Bar,51.5091024,-0.1235665,229.3426553
Embankment,51.5072143,-0.1222409,River Thames,Walkers of Whitehall,51.5067276,-0.1269618,332.21445283
Embankment,51.5072143,-0.1222409,River Thames,Walkers of Whitehall,51.5067276,-0.1269618,332.21445283
Embankment,51.5072143,-0.1222409,River Thames,Halfway II Heaven,51.5084752,-0.1267238,341.39591766
Emerson Park,51.5686007,0.2202375,River Ingrebourne,The Fatling,51.5627463,0.2187439,659.53753372
Emerson Park,51.5686007,0.2202375,River Ingrebourne,The Fatling,51.5627463,0.2187439,659.53753372
Emerson Park,51.5686007,0.2202375,River Ingrebourne,OJ's,51.562803,0.2166693,690.87092996
Emerson Park,51.5686007,0.2202375,River Ingrebourne,OJ's,51.562803,0.2166693,690.87092996
Emerson Park,51.5686007,0.2202375,River Ingrebourne,J.J. Moon's,51.5628208,0.2164084,695.72342445
Emsworth,50.8516544,-0.9385075,River Ems,The Railway Inn,50.8509459,-0.9377521,95.08976282
Emsworth,50.8516544,-0.9385075,River Ems,The Railway Inn,50.8509459,-0.9377521,95.08976282
Emsworth,50.8516544,-0.9385075,River Ems,Kings Arms,50.8477803,-0.9407193,458.26044721
Emsworth,50.8516544,-0.9385075,River Ems,Kings Arms,50.8477803,-0.9407193,458.26044721
Emsworth,50.8516544,-0.9385075,River Ems,The Crown,50.8469431,-0.9367743,538.13607704
Energlyn & Churchill Park,51.584548,-3.2290773,Nant yr Aber,The Station Inn,51.5756937,-3.2312967,997.06438864
Energlyn & Churchill Park,51.584548,-3.2290773,Nant yr Aber,The Station Inn,51.5756937,-3.2312967,997.06438864
Energlyn & Churchill Park,51.584548,-3.2290773,Nant yr Aber,Brew Monster,51.5751567,-3.2165734,1357.58041776
Energlyn & Churchill Park,51.584548,-3.2290773,Nant yr Aber,Brew Monster,51.5751567,-3.2165734,1357.58041776
Energlyn & Churchill Park,51.584548,-3.2290773,Nant yr Aber,Y Barcud Goch,51.5712243,-3.2441488,1813.57362773
Enfield Chase,51.6526384,-0.0908639,New River Loop (bypassed),The Stag,51.6528776,-0.0865804,297.64519762
Enfield Chase,51.6526384,-0.0908639,New River Loop (bypassed),The Stag,51.6528776,-0.0865804,297.64519762
Enfield Chase,51.6526384,-0.0908639,New River Loop (bypassed),Cricketers Arms,51.656505,-0.0874147,491.98783591
Enfield Chase,51.6526384,-0.0908639,New River Loop (bypassed),Cricketers Arms,51.656505,-0.0874147,491.98783591
Enfield Chase,51.6526384,-0.0908639,New River Loop (bypassed),King's Head,51.6526134,-0.082537,576.29751801
Enfield Lock,51.6706124,-0.0286058,Turkey Brook,The Greyhound,51.670387,-0.0181586,723.18375977
Enfield Lock,51.6706124,-0.0286058,Turkey Brook,The Greyhound,51.670387,-0.0181586,723.18375977
Enfield Lock,51.6706124,-0.0286058,Turkey Brook,The Vine,51.6899219,-0.0338545,2178.85593119
Enfield Lock,51.6706124,-0.0286058,Turkey Brook,The Vine,51.6899219,-0.0338545,2178.85593119
Enfield Lock,51.6706124,-0.0286058,Turkey Brook,The Pied Bull,51.6781721,-0.0593586,2287.57177405
Enfield Town,51.6517156,-0.0786839,New River Loop (bypassed),The Taps,51.653092,-0.0803774,192.8435159
Enfield Town,51.6517156,-0.0786839,New River Loop (bypassed),The Taps,51.653092,-0.0803774,192.8435159
Enfield Town,51.6517156,-0.0786839,New River Loop (bypassed),The Goose at the George,51.6519527,-0.0814868,195.77285212
Enfield Town,51.6517156,-0.0786839,New River Loop (bypassed),The Goose at the George,51.6519527,-0.0814868,195.77285212
Enfield Town,51.6517156,-0.0786839,New River Loop (bypassed),King's Head,51.6526134,-0.082537,284.76395259
Erith,51.4815782,0.1751948,River Thames,Running Horses,51.482015,0.1796656,314.35742321
Erith,51.4815782,0.1751948,River Thames,Running Horses,51.482015,0.1796656,314.35742321
